group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
A2_L1_7,TPM1,6.906649,4.501423,4.962350707150654e-12,7.44352606072598e-10,0.5454545454545454,0.05403044341495698
A2_L1_7,CA1,6.8730297,4.765895,6.285248629307392e-12,8.80671166940803e-10,0.5454545454545454,0.05164791528788881
A2_L1_7,HBB,6.862947,3.9726424,6.745416290752269e-12,8.80671166940803e-10,0.6818181818181818,0.22755790866975512
A2_L1_7,PAICS,6.862812,3.114159,6.7518122798794885e-12,8.80671166940803e-10,0.696969696969697,0.21024487094639313
A2_L1_7,NECAB1,6.7824736,5.14584,1.1813550755223467e-11,1.4766938444029332e-09,0.5151515151515151,0.036029119788219724
A2_L1_7,ANK1,6.6081843,5.149575,3.8906186148773784e-11,4.6687423378528544e-09,0.5,0.031608206485771013
A2_L1_7,MPC2,6.58957,3.5196605,4.4110166374973595e-11,5.089634581727723e-09,0.5909090909090909,0.1443812045003309
A2_L1_7,PCLAF,6.556537,3.3161695,5.507161078826677e-11,6.119067865362975e-09,0.6363636363636364,0.18358702845797484
A2_L1_7,SLC40A1,6.5445714,3.8080204,5.96663129124763e-11,6.39281924062246e-09,0.5606060606060606,0.09749834546657843
A2_L1_7,NFIA,6.500215,4.1396008,8.020521898813575e-11,8.297091619462318e-09,0.5303030303030303,0.07017868960953011
A2_L1_7,TUBB,6.3790336,2.7393565,1.7820870585170343e-10,1.7820870585170342e-08,0.7575757575757576,0.32161482461945734
A2_L1_7,BLVRB,6.19451,3.550701,5.846664549275619e-10,5.6580624670409215e-08,0.5454545454545454,0.11240238252812706
A2_L1_7,GYPC,6.087646,2.7374985,1.1458291948932236e-09,1.0742148702123972e-07,0.6666666666666666,0.20060886829913965
A2_L1_7,HSP90AA1,6.0085087,1.9081602,1.8723756775472605e-09,1.702159706861146e-07,0.9696969696969697,0.7254003970880212
A2_L1_7,MAP7,5.9903626,3.3921952,2.0937381011241795e-09,1.8474159715801582e-07,0.5303030303030303,0.09590999338186632
A2_L1_7,HLTF,5.9672766,3.4033053,2.4124626694545735e-09,2.0678251452467771e-07,0.5303030303030303,0.10440767703507611
A2_L1_7,LRRC75A-AS1,5.901098,2.1916063,3.610909841576916e-09,3.00909153464743e-07,0.9090909090909091,0.616915949702184
A2_L1_7,MYH10,5.7896547,4.3481345,7.0531210953055425e-09,5.71874683403152e-07,0.45454545454545453,0.04277961614824619
A2_L1_7,RPL22L1,5.756007,2.3820422,8.61267456811121e-09,6.79947992219306e-07,0.7424242424242424,0.35081403044341497
A2_L1_7,NDUFB6,5.710292,2.4933767,1.1278246685943522e-08,8.67557437380271e-07,0.6818181818181818,0.24349437458636664
A2_L1_7,CKS2,5.6936626,2.9526756,1.2434258263292815e-08,9.325693697469611e-07,0.5606060606060606,0.15772336201191264
